date,Rainfall,Temperature,us_cpi,Argentina_gdp,Belize_gdp,Bolivia_gdp,Brazil_gdp,Chile_gdp,Costa Rica_gdp,Ecuador_gdp,Guatemala_gdp,Guyana_gdp,Honduras_gdp,Latin America & Caribbean (excluding high income)_gdp,Latin America & Caribbean_gdp,Nicaragua_gdp,Panama_gdp,Peru_gdp,Paraguay_gdp,El Salvador_gdp,Latin America & the Caribbean (IDA & IBRD countries)_gdp,United States_gdp,Argentina_fert,Belize_fert,Bolivia_fert,Brazil_fert,Chile_fert,Costa Rica_fert,Ecuador_fert,Guatemala_fert,Guyana_fert,Honduras_fert,Latin America & Caribbean (excluding high income)_fert,Latin America & Caribbean_fert,Nicaragua_fert,Panama_fert,Peru_fert,Paraguay_fert,El Salvador_fert,Latin America & the Caribbean (IDA & IBRD countries)_fert,United States_fert,Argentina_value,Belize_value,Brazil_value,Chile_value,Costa Rica_value,Ecuador_value,El Salvador_value,Guatemala_value,Guyana_value,Honduras_value,Nicaragua_value,Panama_value,Paraguay_value,Peru_value,Argentina_employ,Belize_employ,Bolivia_employ,Brazil_employ,Chile_employ,Costa Rica_employ,Ecuador_employ,El Salvador_employ,Guatemala_employ,Guyana_employ,Honduras_employ,Nicaragua_employ,Panama_employ,Paraguay_employ,Peru_employ,United States_employ,Latin America & Caribbean_employ,Latin America & Caribbean (excluding high income)_employ,Latin America & the Caribbean (IDA & IBRD countries)_employ,Belize_cpi,Bolivia_cpi,Brazil_cpi,Chile_cpi,Costa Rica_cpi,Ecuador_cpi,Guatemala_cpi,Guyana_cpi,Honduras_cpi,Latin America & Caribbean (excluding high income)_cpi,Latin America & Caribbean_cpi,Nicaragua_cpi,Panama_cpi,Peru_cpi,Paraguay_cpi,El Salvador_cpi,Latin America & the Caribbean (IDA & IBRD countries)_cpi,commodity,Stock_Close,Argentina_dg,Bolivia_dg,Brazil_dg,Chile_dg,Colombia_dg,Cuba_dg,Ecuador_dg,Guyana_dg,Haiti_dg,Mexico_dg,Panama_dg,Peru_dg,Uruguay_dg,Venezuela_dg
2020-11,1.94,46.3,260.229,10370.948163333334,5973.375261333334,3337.3610858333336,7822.812838833333,15699.611453333331,12764.107016666669,5973.776396833334,4841.225543833333,9346.678510166666,2663.8920863333333,7820.386294666667,8404.406693166668,2095.7773646666665,15139.932563333332,6711.364259833334,5875.021866166666,4535.038325166667,8192.305440166667,70167.15166333334,1.8893333333333333,2.0081666666666664,2.6235,1.6423333333333334,1.537,1.5366666666666666,2.0301666666666667,2.4098333333333333,2.4005,2.3681666666666668,1.8585044206666663,1.8603671963333333,2.3256666666666668,2.3281666666666667,2.196,2.4736666666666665,1.8056666666666663,1.8709964746666667,1.66025,5723.86359105017,395.7656068029789,0.0,32509.858752717835,2009.0591422810717,7420.706545298628,3188.0318827625542,3280.040675686406,692.3712212893704,969.301263064788,607.1161233229849,4404.166431266735,1781.0284049643146,13194.19971502365,54.17083333333333,55.42483333333333,64.54083333333334,53.73416666666667,51.87316666666667,52.11833333333333,61.7235,56.0565,57.381166666666665,41.96516666666667,56.6935,60.369166666666665,55.29583333333333,66.35683333333333,67.547,57.685,55.60207261327752,56.23699547275344,55.7593879990861,2.716602934166666,0.7712767930000001,7.453344469666666,4.2780554605,1.559549872166667,0.0545640895,4.086616165333333,4.359602625500001,4.3121349916666665,3.8846114046666655,3.0781041488333334,4.720647210166667,1.1005402428333335,3.893455188833333,4.284571904833333,2.8271731755,3.461783098833333,124.45545710652176,2849.55,1.0,0.12078152753108351,15.0,46.0,1.0,1.0,7.0,1.7176470588235293,252.0,0.9597855227882037,2.0,1.0,0.0,3.0
2020-12,2.05,35.7,260.474,10551.4742731694,6046.770175103825,3360.713764112022,7896.447500062842,15953.853681202185,12800.506126502733,6023.953246095629,4876.990257849727,9599.56071860929,2698.9357397759563,7906.954228928962,8498.807935051913,2111.9244669617487,15321.837979726775,6768.220528931694,5925.141504773224,4587.941164101093,8285.919739756831,70733.29380923498,1.8872021857923496,2.0090683060109287,2.620795081967213,1.6416775956284153,1.537,1.534863387978142,2.0281174863387976,2.40253825136612,2.39877868852459,2.365625683060109,1.855795238863388,1.857816089612022,2.3233715846994536,2.3266092896174864,2.1940327868852463,2.4713715846994533,1.8043551912568303,1.868452625814208,1.6620942622950818,5696.366689555891,394.7936980724081,0.0,31779.022793917524,2000.170231046061,7310.490478012707,3185.483168712996,2863.724187681303,522.7297378591768,969.4839975724356,614.0389651647308,4457.879132444912,1728.1121828695118,13292.380078856637,54.62042349726776,55.48098087431694,64.57681693989072,53.90178961748634,52.0383306010929,52.26177595628415,62.24653278688525,56.2815,57.52174043715847,41.97934699453552,56.97309016393443,60.37646174863388,55.56296448087432,66.50740710382513,67.89863934426229,57.8133606557377,55.81938653550349,56.46603045117594,55.98018447781112,2.971865388838798,0.7546080690655739,7.870548708846993,4.39929132402459,1.6416454519207653,0.093262759909836,4.172403923693989,4.69071071754918,4.395124160027322,4.069745766633879,3.2831632103907107,4.822827583363388,1.361276208489071,4.079459431210383,4.532151181636612,3.141805639844262,3.666506701374317,131.43472369347828,2972.72,1.0,1.0,28.0,33.0,11.0,123.0,9.0,1.788235294117647,584.0,1.0,15.0,2.0,0.0,22.0
2021-01,2.09,34.6,261.582,10738.01792,6122.611586,3384.844865,7972.53665,16216.57065,12838.11854,6075.802657,4913.947129,9860.872334,2735.147515,7996.407761,8596.355885,2128.609806,15509.80691,6826.972007,5976.931798,4642.607431,8382.654516,71318.30736,1.885,2.01,2.618,1.641,1.537,1.533,2.026,2.395,2.397,2.363,1.852995751,1.855179946,2.321,2.325,2.192,2.469,1.803,1.865823982,1.664,5667.953224678469,393.78939238415165,0.0,31023.82563649054,1990.9850227698837,7196.600541817256,3182.849497528452,2433.530483409364,347.4335383146431,969.6728232303382,621.1925684012015,4513.382256995694,1673.4320867048823,13393.833121484058,55.085,55.539,64.614,54.075,52.209,52.41,62.787,56.514,57.667,41.994,57.262,60.384,55.839,66.663,68.262,57.946,56.043944255137,56.7026999288792,56.2083408391603,3.235636592,0.737383721,8.301659756,4.524568383,1.7264775510000003,0.133251386,4.261051274,5.032855746000001,4.480879634,4.261051274,3.495057574,4.928413969,1.6307033729999998,4.271663815,4.787983101,3.466925853,3.878054424,138.6466325,2946.98,1.0,1.9085257548845471,40.0,57.0,8.0,176.0,3.0,1.8611764705882352,623.0,1.0415549597855227,28.433333333333334,3.1742424242424243,0.0,3.0
2021-02,2.02,30.6,263.014,11009.600273123287,6202.943473964384,3406.849208986301,8083.694725380822,16151.560788657534,12905.026078657536,6115.312419268494,4951.668821545206,10544.793372235616,2757.921257583562,8092.640157838357,8691.358604073974,2145.303736857534,15664.6055509863,6872.520779389041,5996.355137276712,4680.903973871234,8476.168512136986,71888.78108054795,1.884235616438356,2.0082164383561643,2.615112328767123,1.6397260273972605,1.5371698630136983,1.5320657534246576,2.024046575342465,2.391517808219178,2.394621917808219,2.3610465753424656,1.8514854388986304,1.8537064713260276,2.3178575342465755,2.3226219178082195,2.1896219178082195,2.466876712328767,1.801471232876712,1.8642965489808216,1.664084931506849,5889.445925038237,401.38938133301167,0.0,32011.467723775346,2030.837039506345,7161.756024468876,3671.323284002096,2003.3367791374249,812.4049486024713,947.8878405042376,628.3461716376722,4561.941196061324,1847.505475989048,14155.687068426874,55.19252328767124,55.72381095890411,64.85367671232878,54.366145205479455,52.46116164383562,52.58996986301369,62.84016712328767,56.656345205479454,57.7295095890411,42.14772602739726,57.344468493150686,60.525580821917806,56.00368219178082,66.59106301369863,68.3856602739726,58.058109589041095,56.22743630864072,56.88219015796827,56.39186357144016,3.493935097923288,0.8230749408575343,8.384760677517807,5.129221117621918,2.2826343123178083,0.4163211624821917,4.483918084216438,5.124768601904109,4.872308521427398,4.601942869802739,3.859036445282192,5.39885047560548,1.735079771260274,4.616659204221918,5.210736774153425,3.783863933528767,4.214416424652055,143.84303233444444,3018.33,1.0,2.8170515097690942,179.0,71.0,7.0,205.0,2.0,1.9341176470588235,981.0,1.0831099195710456,41.86666666666667,4.348484848484849,0.0,9.0
2021-03,2.51,45.5,264.877,11254.900463041096,6275.501308254795,3426.7241003287672,8184.095567660274,16092.842204219178,12965.458694219178,6150.9986561561645,4985.740027715068,11162.528503545203,2778.4910895945204,8179.559742079452,8777.167511624659,2160.382126019178,15804.423678328769,6913.661606063014,6013.898798558904,4715.494399690411,8560.63276671233,72404.04766684932,1.883545205479452,2.0066054794520545,2.612504109589041,1.6385753424657534,1.5373232876712328,1.5312219178082191,2.0222821917808216,2.388372602739726,2.3924739726027395,2.3592821917808218,1.8501212860328768,1.8523755909753423,2.315019178082192,2.32047397260274,2.18747397260274,2.4649589041095887,1.800090410958904,1.8629169320602736,1.6641616438356164,6089.503847943833,408.253887480369,0.0,32903.53154454871,2066.832409461859,7130.283557186467,4112.525413720227,1614.774723665996,1232.3791256366387,928.2110819129211,634.8074906899684,4605.800882959313,2004.7330534070045,14843.81321405264,55.28964109589041,55.89073698630137,65.07015890410959,54.62911506849315,52.68892054794521,52.75252328767123,62.88818904109589,56.78491506849316,57.7859698630137,42.28657534246575,57.41895616438356,60.653460273972605,56.15242739726028,66.52608767123287,68.49735342465753,58.159369863013694,56.39317106664408,57.04431036488742,56.55762603930582,3.727236974241096,0.9004734620191781,8.459819574372602,5.675359071473973,2.7849694515726027,0.6719970896273972,4.685217138605479,5.20778666530137,5.225857193942466,4.909844956334246,4.187791554827397,5.823760868668494,1.8293552277534249,4.928267942873973,5.592578801517808,4.070130586909589,4.518227263950685,148.53655476555556,3114.6,1.0,3.6376554174067497,47.0,253.0,1.0,198.0,14.0,2.0,1893.0,1.1206434316353888,54.0,5.409090909090909,0.0,6.1525423728813555
2021-04,2.06,51.8,267.054,11526.482816164384,6355.833196219178,3448.7284443150684,8295.253643041096,16027.832342876713,13032.366232876711,6190.508418424658,5023.461720260274,11846.44954178082,2801.264832178082,8275.792138917808,8872.170230698632,2177.0760568767123,15959.222319315068,6959.210378452055,6033.322137835617,4753.790942561644,8654.146762849316,72974.52138739727,1.882780821917808,2.004821917808219,2.609616438356164,1.6373013698630137,1.5374931506849314,1.5302876712328766,2.020328767123288,2.384890410958904,2.390095890410959,2.3573287671232874,1.8486109739315069,1.85090211630137,2.311876712328768,2.318095890410959,2.185095890410959,2.462835616438356,1.7985616438356165,1.861389499041096,1.6642465753424658,6310.9965483036,415.85387642922905,0.0,33891.17363183351,2106.68442619832,7095.439039838087,4600.999200193872,1184.581019394057,1697.3505359244668,906.4260991868208,641.9610939264392,4654.359822024942,2178.8064426911697,15605.667160995456,55.397164383561645,56.07554794520548,65.30983561643836,54.9202602739726,52.94108219178082,52.93249315068493,62.94135616438356,56.92726027397261,57.8484794520548,42.440301369863015,57.50142465753424,60.79504109589041,56.317109589041095,66.4541506849315,68.62101369863014,58.27147945205479,56.5766631201478,57.223800593976485,56.74114877158568,3.985535480164384,0.9861646818767124,8.54292049589041,6.2800118060958905,3.341126212890411,0.9550668661095888,4.9080839488219175,5.299699521205479,5.617286081369863,5.250736552136987,4.551770426109589,6.294197375273972,1.9337316260136983,5.27326333209589,6.015332474671233,4.387068667438356,4.85458926460274,153.7329546,3249.86,3.0,4.546181172291297,219.0,293.0,2.0108695652173916,1306.0,12.0,1.0,3306.0,1.1621983914209115,67.43333333333334,6.583333333333333,3.0,3.0
2021-05,2.98,60.3,269.195,11789.304448219178,6433.573732958904,3470.0229707534245,8402.825974054795,15964.919573835616,13097.115463835617,6228.743672232877,5059.966584013699,12508.308611041097,2823.3039379041097,8368.920264890412,8964.108345931507,2193.2314738356163,16109.027455753425,7003.28983560274,6052.118917780822,4790.852113082192,8744.644178465753,73526.59272986301,1.882041095890411,2.003095890410959,2.6068219178082197,1.6360684931506848,1.5376575342465753,1.5293835616438356,2.0184383561643835,2.3815205479452057,2.387794520547945,2.355438356164384,1.8471493815753424,1.8494761730684928,2.308835616438356,2.315794520547945,2.182794520547945,2.460780821917808,1.797082191780822,1.8599113380547945,1.6643287671232876,6525.344322845311,423.20870444425486,0.0,34846.95629694784,2145.2508940077987,7061.718539178364,5073.715767749011,768.2645313889543,2147.3228684610744,885.3438578389818,648.883935768185,4701.352343701359,2347.264561353266,16342.945174165923,55.5012191780822,56.254397260273976,65.54178082191781,55.20201369863014,53.1851095890411,53.10665753424657,62.99280821917808,57.06501369863014,57.90897260273972,42.58906849315069,57.58123287671233,60.93205479452055,56.4764794520548,66.38453424657534,68.74068493150685,58.37997260273973,56.75423607515141,57.39750081567559,56.91875141572747,4.235501776219178,1.0690916688356165,8.623340742520547,6.86515961379452,3.879342433520548,1.229005359479452,5.12376150709589,5.388647446273972,5.996088230493151,5.580631644849316,4.904008043479452,6.74945851069863,2.034741043684932,5.6071298377945205,6.424448932561644,4.693782938917808,5.180100878136987,157.950325589011,3297.11,3.0,5.425399644760213,213.0,116.0,2.9891304347826084,1514.0,5.0,1.0,1851.0,1.2024128686327078,80.43333333333334,7.71969696969697,6.0,113.0
2021-06,2.97,72.6,271.696,12060.886801342464,6513.905620923288,3492.027314739726,8513.984049435618,15899.90971249315,13164.02300249315,6268.25343450137,5097.688276558904,13192.229649276713,2846.0776804876714,8465.152661728767,9059.11106500548,2209.9254046931505,16263.826096739724,7048.838607991781,6071.542257057534,4829.148655953425,8838.15817460274,74097.06645041096,1.881276712328767,2.0013123287671237,2.6039342465753426,1.6347945205479453,1.5378273972602738,1.528449315068493,2.016484931506849,2.3780383561643834,2.3854164383561645,2.3534849315068493,1.8456390694739728,1.8480026983945208,2.3056931506849314,2.3134164383561644,2.1804164383561644,2.458657534246575,1.7955534246575342,1.8583839050356163,1.664413698630137,6746.8370232050775,430.8086933931148,0.0,35834.59838423264,2185.1029107442605,7026.874021829984,5562.189554222656,338.07082711701514,2612.2942787489023,863.5588751128813,656.0375390046557,4749.911282766989,2521.3379506374317,17104.79912110874,55.60874246575342,56.43920821917808,65.78145753424658,55.49315890410959,53.43727123287671,53.28662739726028,63.04597534246575,57.20735890410959,57.97148219178082,42.742794520547946,57.66370136986301,61.07363561643836,56.641161643835616,66.31259726027398,68.86434520547945,58.49208219178082,56.93772812865512,57.57699104476465,57.10227414800732,4.493800282142466,1.1547828886931508,8.706441664038357,7.469812348416438,4.435499194838356,1.5120751359616438,5.346628317312328,5.480560302178082,6.387517117920549,5.921523240652055,5.267986914761644,7.219895017304109,2.139117441945205,5.952125227016438,6.847202605715069,5.010721019446575,5.516462878789041,162.308275610989,3330.62,1.0,6.333925399644761,323.0,911.0,4.0,2770.0,9.0,1.0,5293.0,1.2439678284182305,93.86666666666667,8.893939393939394,11.0,205.0
2021-07,3.4,75.4,273.003,12323.70843339726,6591.646157663014,3513.321841178082,8621.556380449316,15836.996943452055,13228.772233452057,6306.488688309589,5134.193140312329,13854.088718536988,2868.1167862136986,8558.28078770137,9151.049180238357,2226.080821652055,16413.631233178083,7092.918065142466,6090.339037002739,4866.2098264739725,8928.655590219178,74649.13779287672,1.88053698630137,1.999586301369863,2.601139726027397,1.6335616438356164,1.5379917808219177,1.527545205479452,2.014594520547945,2.374668493150685,2.383115068493151,2.351594520547945,1.844177477117808,1.846576755161644,2.3026520547945206,2.3111150684931507,2.1781150684931507,2.4566027397260277,1.7940739726027397,1.856905744049315,1.6644958904109588,6961.184797746788,438.16352140814064,0.0,36790.38104934696,2223.669378553739,6993.15352117026,6034.906121777796,0.0,3062.2666112855104,842.4766337650423,662.9603808464016,4796.9038044434055,2689.796069299527,17842.077134279207,55.71279726027397,56.618057534246574,66.01340273972603,55.77491232876712,53.681298630136986,53.46079178082192,63.09742739726027,57.34511232876712,58.03197534246576,42.891561643835615,57.743509589041096,61.210649315068494,56.80053150684931,66.24298082191781,68.98401643835616,58.60057534246575,57.11530108365872,57.75069126646375,57.27987679214911,4.743766578197261,1.2377098756520548,8.786861910668494,8.054960156115069,4.973715415468494,1.7860136293315068,5.562305875586301,5.569508227246575,6.766319267043836,6.251418333364384,5.620224532131507,7.675156152728767,2.2401268596164385,6.285991732715068,7.256319063605479,5.317435290926028,5.841974492323288,166.5256466,3366.37,4.0,7.213143872113677,726.0,1621.0,8.0,2354.0,19.0,9.0,13141.0,1.2841823056300268,106.86666666666667,10.030303030303031,12.0,248.0
2021-08,3.14,74.0,273.567,12595.290786520549,6671.9780456273975,3535.326185164384,8732.714455830137,15771.98708210959,13295.679772109588,6345.998450578082,5171.914832857535,14538.009756772604,2890.89052879726,8654.513184539726,9246.05189931233,2242.774752509589,16568.429874164383,7138.466837531507,6109.762376279452,4904.506369345206,9022.169586356164,75219.61151342465,1.879772602739726,1.9978027397260276,2.5982520547945205,1.6322876712328769,1.5381616438356165,1.5266109589041097,2.012641095890411,2.371186301369863,2.38073698630137,2.349641095890411,1.8426671650164383,1.8451032804876712,2.299509589041096,2.30873698630137,2.17573698630137,2.4544794520547946,1.792545205479452,1.855378311030137,1.6645808219178082,7182.677498106556,445.7635103570006,0.0,37778.02313663176,2263.521395290201,6958.30900382188,6523.37990825144,0.0,3527.2380215733383,820.6916510389418,670.1139840828723,4845.462743509035,2863.869458583693,18603.93108122202,55.82032054794521,56.80286849315069,66.2530794520548,56.066057534246575,53.9334602739726,53.64076164383562,63.15059452054794,57.48745753424657,58.09448493150685,43.04528767123288,57.82597808219178,61.3522301369863,56.96521369863014,66.17104383561644,69.10767671232877,58.71268493150685,57.29879313716244,57.93018149555281,57.463399524428965,5.002065084120548,1.3234010955095892,8.869962832186301,8.659612890736986,5.529872176786301,2.0690834058136987,5.785172685802739,5.661421083150684,7.157748154471234,6.592309929167124,5.984203403413698,8.145592659334246,2.3445032578767124,6.630987121936986,7.679072736758904,5.634373371454794,6.178336492975342,173.45617416847824,3443.41,17.0,8.121669626998223,1516.0,2490.0,8.0,2857.0,22.0,42.0,17279.0,1.3257372654155497,120.3,11.204545454545455,19.0,568.0
2021-09,2.39,67.8,274.31,12866.873139643836,6752.309933591781,3557.330529150685,8843.87253121096,15706.977220767125,13362.587310767123,6385.508212846576,5209.63652540274,15221.93079500822,2913.664271380822,8750.745581378082,9341.054618386304,2259.468683367123,16723.228515150684,7184.015609920548,6129.185715556165,4942.802912216439,9115.683582493151,75790.0852339726,1.879008219178082,1.996019178082192,2.595364383561644,1.631013698630137,1.538331506849315,1.5256767123287671,2.0106876712328767,2.367704109589041,2.378358904109589,2.3476876712328765,1.8411568529150688,1.8436298058136984,2.2963671232876712,2.3063589041095893,2.1733589041095893,2.4523561643835614,1.7910164383561642,1.8538508780109588,1.6646657534246576,7404.170198466322,453.3634993058606,0.0,38765.66522391656,2303.373412026662,6923.464486473499,7011.853694725085,0.0,3992.209431861167,798.9066683128414,677.267587319343,4894.021682574666,3037.9428478678583,19365.785028164835,55.92784383561644,56.9876794520548,66.49275616438356,56.35720273972603,54.18562191780822,53.82073150684931,63.20376164383561,57.62980273972602,58.15699452054795,43.19901369863014,57.90844657534247,61.49381095890411,57.12989589041096,66.09910684931506,69.23133698630137,58.82479452054795,57.48228519066616,58.10967172464188,57.64692225670881,5.260363590043836,1.409092315367123,8.95306375370411,9.264265625358902,6.08602893810411,2.3521531822958903,6.008039496019178,5.753333939054794,7.549177041898631,6.933201524969864,6.3481822746958905,8.616029165939725,2.4488796561369863,6.975982511158904,8.101826409912329,5.951311451983562,6.514698493627398,180.38670173695647,3293.26,13.0,9.030195381882772,2658.0,2206.0,31.0,1566.0,48.0,44.0,17609.0,1.3672922252010724,133.73333333333335,12.378787878787879,17.0,437.0
2021-10,3.15,57.0,276.589,13129.69477169863,6830.050470331507,3578.625055589041,8951.444862224658,15644.064451726028,13427.336541726028,6423.743466654794,5246.141389156164,15883.789864268494,2935.703377106849,8843.873707350685,9432.99273361918,2275.6241003260275,16873.03365158904,7228.095067071233,6147.98249550137,4979.864082736986,9206.180998109588,76342.15657643836,1.8782684931506848,1.9942931506849315,2.592569863013699,1.629780821917808,1.538495890410959,1.524772602739726,2.0087972602739725,2.3643342465753427,2.3760575342465757,2.3457972602739723,1.839695260558904,1.842203862580822,2.29332602739726,2.304057534246576,2.171057534246576,2.4503013698630136,1.7895369863013697,1.8523727170246576,1.6647479452054794,7618.517973008033,460.7183273208864,0.0,39721.44788903089,2341.939879836141,6889.743985813776,7484.570262280225,0.0,4442.181764397775,777.8244269650023,684.1904291610889,4941.0142042510815,3206.400966529954,20103.063041335303,56.031898630136986,57.16652876712329,66.72470136986303,56.638956164383565,54.429649315068495,53.99489589041096,63.255213698630136,57.76755616438357,58.21748767123288,43.34778082191781,57.98825479452054,61.63082465753425,57.28926575342466,66.0294904109589,69.35100821917808,58.93328767123288,57.65985814566976,58.28337194634097,57.824524900850605,5.51032988609863,1.4920193023260273,9.033484000334246,9.849413433057531,6.624245158734247,2.6260916756657533,6.22371705429315,5.842281864123287,7.927979191021919,7.263096617682192,6.700419892065753,9.071290301364382,2.549889073808219,7.309849016857534,8.51094286780274,6.258025723463014,6.840210107161644,187.0936639,3470.46,23.0,9.909413854351687,2011.0,1501.0,29.0,3018.0,88.0,107.0,17114.0,1.4075067024128687,146.73333333333335,13.515151515151516,45.0,339.0
2021-11,1.3,45.1,277.948,13401.277124821918,6910.38235829589,3600.629399575342,9062.60293760548,15579.054590383565,13494.244080383562,6463.253228923288,5283.86308170137,16567.71090250411,2958.477119690411,8940.10610418904,9527.99545269315,2292.3180311835617,17027.832292575342,7273.643839460274,6167.405834778082,5018.16062560822,9299.694994246574,76912.6302969863,1.877504109589041,1.992509589041096,2.589682191780822,1.6285068493150685,1.5386657534246575,1.5238383561643836,2.006843835616438,2.3608520547945204,2.3736794520547946,2.3438438356164384,1.8381849484575343,1.8407303879068493,2.2901835616438357,2.3016794520547945,2.1686794520547945,2.448178082191781,1.7880082191780822,1.8508452840054797,1.6648328767123288,7840.0106733678,468.3183162697464,0.0,40709.08997631569,2381.7918965726026,6854.899468465395,7973.044048753869,0.0,4907.153174685603,756.0394442389019,691.3440323975597,4989.573143316712,3380.47435581412,20864.91698827812,56.13942191780822,57.3513397260274,66.96437808219179,56.93010136986302,54.68181095890411,54.17486575342466,63.30838082191781,57.909901369863015,58.27999726027397,43.50150684931507,58.07072328767123,61.77240547945205,57.45394794520548,65.95755342465753,69.47466849315069,59.04539726027397,57.843350199173486,58.46286217543004,58.00804763313046,5.768628392021919,1.5777105221835617,9.116584921852056,10.45406616767945,7.180401920052056,2.909161452147945,6.446583864509589,5.934194720027397,8.319408078449316,7.603988213484932,7.0643987633479455,9.541726807969862,2.6542654720684933,7.654844406079452,8.933696540956165,6.574963803991781,7.176572107813699,195.4430861,3399.54,1.0,10.817939609236234,438.0,46.0,18.0,1639.0,65.0,26.0,3111.0,1.4490616621983914,160.16666666666669,14.68939393939394,25.0,352.0
2021-12,2.4,39.3,278.802,13664.098756876712,6988.122895035616,3621.9239260136983,9170.17526861918,15516.141821342466,13558.993311342463,6501.488482731506,5320.367945454795,17229.569971764384,2980.5162254164384,9033.234230161645,9619.933567926028,2308.4734481424657,17177.6374290137,7317.723296610959,6186.202614723287,5055.221796128767,9390.192409863012,77464.70163945205,1.876764383561644,1.990783561643836,2.5868876712328768,1.6272739726027396,1.5388301369863011,1.5229342465753424,2.0049534246575345,2.357482191780822,2.371378082191781,2.341953424657534,1.8367233561013696,1.8393044446739728,2.2871424657534245,2.299378082191781,2.166378082191781,2.4461232876712327,1.7865287671232877,1.8493671230191784,1.6649150684931506,8054.35844790951,475.6731442847722,0.0,41664.87264143001,2420.3583643820816,6821.178967805672,8445.76061630901,0.0,5357.125507222211,734.9572028910627,698.2668742393055,5036.565664993128,3548.9324744762152,21602.195001448585,56.24347671232877,57.530189041095895,67.19632328767123,57.21185479452055,54.925838356164384,54.34903013698631,63.359832876712325,58.04765479452055,58.3404904109589,43.65027397260274,58.15053150684931,61.9094191780822,57.61331780821918,65.88793698630137,69.5943397260274,59.1538904109589,58.02092315417708,58.63656239712913,58.185650277272245,6.018594688076712,1.660637509142466,9.197005168482193,11.03921397537808,7.718618140682192,3.183099945517808,6.662261422783561,6.02314264509589,8.698210227572604,7.933883306197261,7.416636380717808,9.99698794339452,2.755274889739726,7.988710911778082,9.342812998846576,6.881678075471234,7.502083721347946,203.5231721,3545.67,7.0,11.697158081705151,163.0,22.0,55.0,997.0,100.0,2.0,751.0,1.4892761394101877,173.16666666666669,15.825757575757576,12.0,542.0
2022-01,1.64,31.2,281.148,13935.68111,7068.454783,3643.92827,9281.333344,15451.13196,13625.90085,6540.998245,5358.089638,17913.49101,3003.289968,9129.466627,9714.936287,2325.167379,17332.43607,7363.272069,6205.625954,5093.518339,9483.706406,78035.17536,1.876,1.989,2.584,1.626,1.539,1.522,2.003,2.354,2.369,2.34,1.835213044,1.83783097,2.284,2.297,2.164,2.444,1.785,1.84783969,1.665,8275.851148269277,483.27313323363217,0.0,42652.514728714814,2460.210381118543,6786.334450457292,8934.234402782653,0.0,5822.096917510039,713.1722201649624,705.4204774757762,5085.124604058758,3723.0058637603815,22364.0489483914,56.351,57.715,67.436,57.503,55.178,54.529,63.413,58.19,58.403,43.804,58.233,62.051,57.778,65.816,69.718,59.266,58.2044152076808,58.8160526262182,58.3691730095521,6.276893194,1.746328729,9.28010609,11.643866709999998,8.274774902,3.466169722,6.885128233,6.115055501,9.089639115,8.274774902,7.780615252,10.46742445,2.859651288,8.333706301,9.765566672,7.198616156,7.838445722,211.8725943,3379.08,13.200000000000001,12.605683836589698,168.0,9.0,48.0,367.0,100.0,9.280303030303031,630.0,1.5308310991957104,186.6,17.0,0.0,1421.0
2022-02,1.76,33.7,283.716,13957.067001013698,7101.709151241096,3647.525263273973,9367.414257468494,15588.439169479452,13907.544424684933,6546.842028416439,5392.46414580274,18155.70372191781,3022.6855449506847,9218.749930241096,9806.825899528769,2349.602452350685,17447.430699945206,7409.4164573835615,6211.632750534247,5118.789787254795,9574.583507654794,78437.26122945205,1.875235616438356,1.9872164383561648,2.581112328767124,1.62472602739726,1.5391698630136983,1.5210657534246577,2.0010465753424658,2.350517808219178,2.3666219178082195,2.338046575342465,1.8337027318986303,1.8363574953260275,2.280857534246575,2.2946219178082194,2.1616219178082194,2.4418767123287672,1.7834712328767122,1.846312256980822,1.6650849315068494,8497.343848629045,490.8731221824921,0.0,43640.15681599962,2500.0623978550043,6751.489933108911,9422.708189256296,0.0,6287.068327797867,691.387237438862,712.574080712247,5133.683543124389,3897.079253044547,23125.902895334213,56.37325205479452,57.77105479452055,67.49383835616439,57.53671780821918,55.226665753424655,54.37204657534247,63.38735068493151,58.215394520547946,58.41964657534246,43.94218356164384,58.25610136986301,62.08531232876712,57.83116712328767,65.90815068493151,69.7448383561644,59.29436712328767,58.24637465370218,58.856250368116434,58.41148000894086,6.1166229375917816,1.816869379838356,8.882070908419179,11.298859285134244,7.616591276841096,3.3599643946575344,7.107995043216437,5.835295181410959,8.883562384391782,7.963757247249315,7.512969504964383,10.290786798134246,2.743020137904109,8.174197048049315,9.329567060060274,6.930821236454794,7.566003871115068,217.6808363811111,3283.87,19.400000000000002,13.514209591474245,139.0,17.0,72.0,334.0,156.0,16.560606060606062,471.0,1.5723860589812333,200.03333333333333,23.0,0.0,1573.0
